"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","creates one deterministic hourly repeatable job for connected marketplaces","MarketplaceSyncScheduler","2026-07-15","passed","2026-07-15","","","",""
"","2","maps snake_case columns to the AuthUserRecord shape","AuthUserMapper","2026-07-15","passed","2026-07-15","","","",""
"","6","throws MarketplaceNotImplementedError for unregistered keys","MarketplaceAdapterFactory","2026-07-15","passed","2026-07-15","","","",""
"","1","rejects non-finite amounts","Money","2026-07-15","passed","2026-07-15","","","",""
"","1","allows updating selling price below cost","Product price / description updates","2026-07-15","passed","2026-07-15","","","",""
"","1","normalizes 401 to MarketplaceAuthenticationError","OLXAdapter","2026-07-15","passed","2026-07-15","","","",""
"","6","builds an Express app from the resolved deps without throwing","buildContainer (composition root)","2026-07-15","passed","2026-07-15","","","",""
"","2","enqueues a publish job and logs intent when connected","PublishListingUseCase","2026-07-15","passed","2026-07-15","","","",""
"","2","wires the optional ports (price history + id generator)","buildContainer (composition root)","2026-07-15","passed","2026-07-15","","","",""
"","4","exposes lifecycle handles and a resolving shutdown()","buildContainer (composition root)","2026-07-15","passed","2026-07-15","","","",""
"","2","updates editable product details including cost price, condition and category","UpdateProductUseCase","2026-07-15","passed","2026-07-15","","","",""
"","2","updates cost price while preserving currency","Product price / description updates","2026-07-15","passed","2026-07-15","","","",""
"","1","does NOT retry publish on a 5xx failure (no duplicate POST)","OLXAdapter","2026-07-15","passed","2026-07-15","","","",""
"","2","enqueues with marketplaceId when the OAuth account is connected","PublishListingUseCase","2026-07-15","passed","2026-07-15","","","",""
"","1","maps workspace columns and defaults guardrails","WorkspaceMapper","2026-07-15","passed","2026-07-15","","","",""
"","3","maps a live listing with all fields","ListingMapper","2026-07-15","passed","2026-07-15","","","",""
"","2","removes app credentials only after clearing account tokens","MarketplaceOAuthService","2026-07-15","passed","2026-07-15","","","",""
"","1","returns the durable winner when another worker already began publishing","PublishAttemptRepository","2026-07-15","passed","2026-07-15","","","",""
"","5","runs the injected engine and emits a completion event","HermesRunHandler","2026-07-15","passed","2026-07-15","","","",""
"","10","returns the §18 paginated envelope on list","Presentation API","2026-07-15","passed","2026-07-15","","products","",""
"","8","throws a redacted high-level error when Hermes returns an error response","HermesCompletionClient","2026-07-15","passed","2026-07-15","","","",""
"","1","accepts the legacy allowBelowCost flag on below-cost updates","Product price / description updates","2026-07-15","passed","2026-07-15","","","",""
"","3","does not resurrect credentials when the account changes before refresh persistence","MarketplaceOAuthService","2026-07-15","passed","2026-07-15","","","",""
"","1","blocks live OLX create-listing POST unless explicitly enabled: https://api.olx.pl/v1/user/ads","FetchMarketplaceHttpClient","2026-07-15","passed","2026-07-15","","","",""
"","1","refuses to publish a sold product","Listing publish rules","2026-07-15","passed","2026-07-15","","","",""
"","4","builds a read-only preview using account-scoped OLX credentials","MarketplaceImportService","2026-07-15","passed","2026-07-15","","","",""
"","3","rejects callback when OLX app credentials rotated after authorization started","MarketplaceOAuthService","2026-07-15","passed","2026-07-15","","","",""
"","2","round-trips OAuth credentials without storing plaintext","AesGcmCredentialVault","2026-07-15","passed","2026-07-15","","","",""
"","6","creates a product, persists it and emits an event (happy path)","CreateProductUseCase","2026-07-15","passed","2026-07-15","","","",""
"","6","approves a pending event (happy path)","Presentation API","2026-07-15","passed","2026-07-15","","hermes","",""
"","1","creates the vinted adapter with a matching key","MarketplaceAdapterFactory","2026-07-15","passed","2026-07-15","","","",""
"","9","dismisses a pending event without requiring an explicit JSON body","Presentation API","2026-07-15","passed","2026-07-15","","hermes","",""
"","1","maps OLX remote status removed to local status expired","OLXAdapter","2026-07-15","passed","2026-07-15","","","",""
"","1","exposes generated events as presented views via the application service","RunHermesUseCase","2026-07-15","passed","2026-07-15","","","",""
"","1","does not treat wildcard config as a credentialed wildcard origin","createCorsOptions","2026-07-15","passed","2026-07-15","","","",""
"","1","formats and stringifies","Money","2026-07-15","passed","2026-07-15","","","",""
"","79","logs in with valid credentials and returns a token","Presentation API","2026-07-15","passed","2026-07-15","","auth","",""
"","14","creates a product and returns 201 with the success envelope","Presentation API","2026-07-15","passed","2026-07-15","","products","",""
"","2","does not rotate app credentials when account token clearing fails","MarketplaceOAuthService","2026-07-15","passed","2026-07-15","","","",""
"","9","renews the owned lease before it expires","RedisMarketplaceOAuthRefreshLock","2026-07-15","passed","2026-07-15","","","",""
"","26","creates a product then lists it back for the workspace","E2E product/listing/Hermes flow (in-memory, no DB)","2026-07-15","passed","2026-07-15","","","",""
"","8","maps concurrent duplicate listing persistence to a conflict response","Presentation API","2026-07-15","passed","2026-07-15","","products","",""
"","2","maps OLX remote status deactivated to local status expired","OLXAdapter","2026-07-15","passed","2026-07-15","","","",""
"","12","GET /products/:idB/listings -> 404","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-15","passed","2026-07-15","","","",""
"","1","stubs quietly when no email credentials are configured","createEmailProvider factory (C3)","2026-07-15","passed","2026-07-15","","","",""
"","4","fails closed when the configured key is missing or malformed","AesGcmCredentialVault","2026-07-15","passed","2026-07-15","","","",""
"","1","still routes critical competitor price detections to review","HermesDecisionEngine.determineAutonomy","2026-07-15","passed","2026-07-15","","full_auto","",""
"","15","GET /listings/:idB -> 404","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-15","passed","2026-07-15","","","",""
"","9","serializes different publish operation ids for the same listing","PublishListingHandler","2026-07-15","passed","2026-07-15","","","",""
"","1","multiplies by a scalar","Money","2026-07-15","passed","2026-07-15","","","",""
"","1","unschedules by deterministic marketplace job id","MarketplaceSyncScheduler","2026-07-15","passed","2026-07-15","","","",""
"","1","maps OLX remote status rejected to local status error","OLXAdapter","2026-07-15","passed","2026-07-15","","","",""
"","9","maps domain input to the OLX ad payload and returns the external id","OLXAdapter","2026-07-15","passed","2026-07-15","","","",""
"","5","records a marketplace sync error and rethrows when the adapter fails (C5)","SyncMarketplaceHandler","2026-07-15","passed","2026-07-15","","","",""
"","30","requires workspace OLX application credentials before starting OAuth","MarketplaceOAuthService","2026-07-15","passed","2026-07-15","","","",""
"","2","marks already imported adverts by marketplace external id and reports mapping warnings","MarketplaceImportService","2026-07-15","passed","2026-07-15","","","",""
"","21","starts OLX OAuth without marking the marketplace connected","MarketplaceOAuthService","2026-07-15","passed","2026-07-15","","","",""
"","3","does not retry permanent finalization failures","PublishListingHandler","2026-07-15","passed","2026-07-15","","","",""
"","5","creates the ebay adapter with a matching key","MarketplaceAdapterFactory","2026-07-15","passed","2026-07-15","","","",""
"","1","refuses cross-currency arithmetic","Money","2026-07-15","passed","2026-07-15","","","",""
"","10","starts OLX OAuth from an authenticated workspace without marking local success","Presentation API","2026-07-15","passed","2026-07-15","","marketplace OAuth","",""
"","1","validates description length on update","Product price / description updates","2026-07-15","passed","2026-07-15","","","",""
"","6","consumes state once, persists encrypted tokens, then marks OLX connected","MarketplaceOAuthService","2026-07-15","passed","2026-07-15","","","",""
"","3","maps persistence rows without changing the encrypted credential envelope","MarketplaceAccountRepository","2026-07-15","passed","2026-07-15","","","",""
"","1","accepts the legacy allowBelowCost flag without changing below-cost behaviour","Product invariants","2026-07-15","passed","2026-07-15","","","",""
"","9","propagates a Hermes-run failure through the job handler (C2)","buildContainer (composition root)","2026-07-15","passed","2026-07-15","","","",""
"","1","is true for price drops greater than 20%","HermesEvent requiresHumanReview","2026-07-15","passed","2026-07-15","","","",""
"","1","rejects blank CORS_ORIGIN in production","createCorsOptions","2026-07-15","passed","2026-07-15","","","",""
"","0","creates a valid price event as pending_review by default","HermesEvent creation invariants","2026-07-15","passed","2026-07-15","","","",""
"","2","keeps unsupported realtime visible but disabled if returned by the API","MarketplaceCard","2026-07-15","passed","2026-07-15","","","",""
"","1","fails when the workspace is missing","RunHermesUseCase","2026-07-15","passed","2026-07-15","","","",""
"","2","re-reads credentials while holding the refresh lock","MarketplaceOAuthService","2026-07-15","passed","2026-07-15","","","",""
"","1","forbids any transition out of sold","Product status transitions (forward-only)","2026-07-15","passed","2026-07-15","","","",""
"","1","warns and falls back to stub when only SMTP_URL is set (no silent delivery)","createEmailProvider factory (C3)","2026-07-15","passed","2026-07-15","","","",""
"","1","persists a cost-price-only update through the repository boundary","UpdateProductUseCase","2026-07-15","passed","2026-07-15","","","",""
"","1","treats invalid OLX counter value decimal string as unavailable","OLXAdapter","2026-07-15","passed","2026-07-15","","","",""
"","3","returns a missing sync record for OLX 404 without hiding auth or transport failures","OLXAdapter","2026-07-15","passed","2026-07-15","","","",""
"","1","reports supported vs unsupported keys","MarketplaceAdapterFactory","2026-07-15","passed","2026-07-15","","","",""
"","1","suggestPrice falls back to current price / low confidence on unparseable output","HermesAI (IAIProvider)","2026-07-15","passed","2026-07-15","","","",""
"","2","returns canonical HTTPS OLX external URLs","presentListing","2026-07-15","passed","2026-07-15","","","",""
"","2","maps a connected marketplace","MarketplaceMapper","2026-07-15","passed","2026-07-15","","","",""
"","1","records retry-required sync state when a live listing account is disconnected","ApproveHermesEventUseCase","2026-07-15","passed","2026-07-15","","","",""
"","4","sends everything to pending_review","HermesDecisionEngine.determineAutonomy","2026-07-15","passed","2026-07-15","","suggest_only","",""
"","1","maps a price event with typed proposed change","EventMapper","2026-07-15","passed","2026-07-15","","","",""
"","3","round-trips a Product aggregate with tags and images","PostgreSQL repositories (integration)","2026-07-15","passed","2026-07-15","","","",""
"","71","logs in and returns the current principal via /auth/me","E2E product/listing/Hermes flow (in-memory, no DB)","2026-07-15","passed","2026-07-15","","","",""
"","3","throws (does NOT report success) when finalization fails after a successful publish (CR3)","PublishListingHandler","2026-07-15","passed","2026-07-15","","","",""
"","1","allows sellingPrice below costPrice as an intentional seller decision","Product invariants","2026-07-15","passed","2026-07-15","","","",""
"","6","releases the lock when the protected operation fails","RedisMarketplaceOAuthRefreshLock","2026-07-15","passed","2026-07-15","","","",""
"","33","renders product title and SKU before marketplace metadata","ListingsTable product identity","2026-07-15","passed","2026-07-15","","","",""
"","1","rejects marketplaces outside the requested workspace before enqueueing","SyncMarketplaceUseCase","2026-07-15","passed","2026-07-15","","","",""
"","1","maps OLX statistics-shaped engagement counters from live advert sync responses","OLXAdapter","2026-07-15","passed","2026-07-15","","","",""
"","2","on retry with an already-published listing, finalizes WITHOUT calling adapter.publish again (CR2/CR3)","PublishListingHandler","2026-07-15","passed","2026-07-15","","","",""
"","1","does not fall back to a your_-prefixed placeholder","resolveJwtSecret (S1 fail-closed JWT secret)","2026-07-15","passed","2026-07-15","","development","",""
"","1","maps OLX remote status blocked to local status error","OLXAdapter","2026-07-15","passed","2026-07-15","","","",""
"","5","throws when a successful Hermes response is not JSON","HermesCompletionClient","2026-07-15","passed","2026-07-15","","","",""
"","1","applies simultaneous cost and selling price increases without transient invariant failure","UpdateProductUseCase","2026-07-15","passed","2026-07-15","","","",""
"","1","forces review when the change exceeds maxAutoPriceChangePct, even under full_auto","HermesDecisionEngine guardrails (C1 / AMENDMENT FIX #5)","2026-07-15","passed","2026-07-15","","","",""
"","2","forces review when autoAdjustPricing is disabled, even under full_auto","HermesDecisionEngine guardrails (C1 / AMENDMENT FIX #5)","2026-07-15","passed","2026-07-15","","","",""
"","1","throws (never claims delivered) on a non-2xx SendGrid response","SendGridHttpTransport (C3 real transport)","2026-07-15","passed","2026-07-15","","","",""
"","3","throws when a successful Hermes response has no assistant content","HermesCompletionClient","2026-07-15","passed","2026-07-15","","","",""
"","1","rejects unsafe external URLs from OLX responses instead of guessing links","OLXAdapter","2026-07-15","passed","2026-07-15","","","",""
"","1","creates a product with an intentional below-cost selling price","CreateProductUseCase","2026-07-15","passed","2026-07-15","","","",""
"","25","GET /workspaces/:idB returns the caller OWN workspace (A)","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-15","passed","2026-07-15","","","",""
"","3","XADDs the event to the per-aggregate stream with flattened fields","RedisEventBroker","2026-07-15","passed","2026-07-15","","","",""
